null	Tue Nov 27 02:47:29 BRT 54706	21	DayTypeContextualAttribute	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.01217391304347826	0.06086956521739131	0.020289855072463767	BOOK	FOOD	152	115	85	78	5553	81	2471	2522	100
null	Tue Nov 27 02:47:29 BRT 54706	21	WEEKDAY	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.05	0.25	0.08333333333333334	BOOK	FOOD	28	8	85	78	5553	81	2471	2522	100
null	Tue Nov 27 02:47:57 BRT 54706	21	WEEKEND	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.009259259259259255	0.04629629629629627	0.015432098765432093	BOOK	FOOD	124	107	85	78	5553	81	2471	2522	100
463	200164137	1|-1|-1|-1|-1|1|-1|-1	80
463	200172701	1|-1|-1|-1|-1|1|-1|-1	54
463	200173572	1|-1|-1|-1|-1|1|-1|-1	34
463	200226218	1|-1|-1|-1|-1|1|-1|-1	21
227	200043509	1|-1|-1|-1|-1|1|-1|-1	75
83	200225644	1|-1|-1|-1|-1|1|-1|-1	10
227	200048760	1|-1|-1|-1|-1|1|-1|-1	78
227	200099476	1|-1|-1|-1|-1|1|-1|-1	97
229	200104215	1|-1|-1|-1|-1|1|-1|-1	16
229	200018762	1|-1|-1|-1|-1|1|-1|-1	79
309	200028148	1|-1|-1|-1|-1|1|-1|-1	91
229	200134725	1|-1|-1|-1|-1|1|-1|-1	71
102	200041384	1|-1|-1|-1|-1|1|-1|-1	46
66	200090674	1|-1|-1|-1|-1|1|-1|-1	44
387	200088348	1|-1|-1|-1|-1|1|-1|-1	26
302	200069173	1|-1|-1|-1|-1|1|-1|-1	1
388	200029251	1|-1|-1|-1|-1|1|-1|-1	21
420	200016371	1|-1|-1|-1|-1|1|-1|-1	84
395	200103152	1|-1|-1|-1|-1|1|-1|-1	31
427	200031371	1|-1|-1|-1|-1|1|-1|-1	71
218	200099476	1|-1|-1|-1|-1|1|-1|-1	98
395	200109418	1|-1|-1|-1|-1|1|-1|-1	20
263	200005031	1|-1|-1|-1|-1|1|-1|-1	17
263	200044835	1|-1|-1|-1|-1|1|-1|-1	9
405	200069173	1|-1|-1|-1|-1|1|-1|-1	53
265	200101104	1|-1|-1|-1|-1|1|-1|-1	97
406	200048760	1|-1|-1|-1|-1|1|-1|-1	79
407	200087782	1|-1|-1|-1|-1|1|-1|-1	39
414	200071348	1|-1|-1|-1|-1|1|-1|-1	58
150	200032204	1|-1|-1|-1|-1|1|-1|-1	1
134	200128956	1|-1|-1|-1|-1|1|-1|-1	83
