(175685,100368137) 100334964 100534758 100511347 100326660 100154321 100049764 100059584 100358849 100331105 100536129 100081516 100478100 100285343 100422159 100217389 100237472 100359917 100358414 100478827 100224587 100537732 100455908 100065000 100020208 100300391 100297168 100286985 100218685 100363146 100462367 100439581 100458032 100475277 100006370 100271121 100290107 100052709 100279064 100376072 100494402 100327236 100243259 100024459 100207921 100119206 100221227 100494224 100465318 100150448 100406252 100020662 100479307 100356384 100299394 100370100 100084842 100540016 100465697 100278805 100006941 100233808 100312743 100267761 100274889 100371400 100087332 100476667 100137369 100119665 100400103 100322656 100515005 100519547 100286486 100056201 100041690 100251356 100238255 100367598 100524049 100156691 100270494 100023528 100056824 100021430 100523434 100328506 100120546 100015834 100516259 100306507 100408755 100439872 100287493 100421494 100481435 100341193 100114865 100328825 100362440
(42288,100216201) 100052958 100023080 100087739 100206360 100238215 100353685 100160179 100509514 100192900 100321267 100494404 100374872 100066203 100428406 100068903 100103619 100467845 100324316 100378355 100325646 100054074 100185965 100360848 100528702 100079536 100103743 100268629 100379479 100493160 100234267 100010712 100345744 100008136 100417560 100467977 100000130 100129708 100249546 100094575 100236600 100461709 100371052 100333429 100133831 100325773 100020208 100357095 100280091 100257721 100347433 100003247 100026363 100365815 100401615 100182799 100028211 100274437 100359917 100129795 100278805 100454715 100255346 100495133 100423086 100484272 100486650 100002685 100492096 100538778 100512170 100077257 100444651 100094071 100110031 100279241 100155911 100220029 100075470 100473883 100220561 100314671 100123814 100426224 100399472 100272398 100050069 100006130 100239341 100358534 100388799 100249348 100066440 100118170 100153018 100121360 100381164 100452257 100441252 100272859 100411072
(3545,100000296) 100065021 100355594 100263035 100401874 100279682 100066197 100299394 100170342 100318328 100257363 100509080 100056905 100368137 100478767 100142360 100536540 100495364 100271214 100356214 100197474 100094071 100154951 100064794 100485912 100432165 100230582 100213856 100232377 100357409 100441080 100193980 100231564 100297774 100249546 100108312 100494617 100047978 100244585 100146419 100067412 100480254 100029550 100072129 100259487 100268919 100484961 100369475 100298819 100380783 100504646 100269800 100498107 100106565 100287707 100268630 100000676 100489007 100092021 100216036 100325773 100164395 100066248 100414051 100158369 100476223 100155911 100122275 100012457 100377706 100395711 100311508 100010854 100454262 100107269 100177895 100306218 100375097 100325553 100364430 100138364 100491494 100254589 100415918 100055500 100124611 100202049 100398497 100189465 100016174 100354585 100045312 100510138 100169806 100027322 100270134 100530854 100329295 100440783 100400425 100284249
(3545,100237472) 100486318 100133644 100421228 100400425 100285560 100069968 100002423 100127045 100171480 100068445 100539642 100061845 100017367 100198195 100403349 100301152 100289086 100090020 100055449 100347433 100134593 100429580 100440783 100177259 100115834 100330967 100138721 100174197 100134842 100489578 100053645 100465830 100036751 100214067 100515178 100530854 100162288 100525916 100216036 100388080 100229003 100432662 100404460 100116290 100531510 100444025 100188114 100049108 100062424 100195904 100416089 100035619 100088046 100285595 100095584 100299394 100469797 100329022 100492718 100211687 100522634 100269759 100395040 100212396 100221071 100091797 100257301 100501382 100008975 100116357 100523243 100300427 100237442 100514159 100422962 100301622 100132958 100487207 100523434 100302692 100157906 100471747 100335387 100288998 100486650 100214792 100056684 100476535 100276382 100048494 100329446 100466257 100532791 100505955 100533316 100380883 100504725 100204959 100249348 100420883
(3545,100421953) 100393244 100272135 100362757 100048928 100302063 100224951 100511667 100341193 100301424 100124690 100022891 100072560 100038586 100537026 100505766 100195538 100347800 100438176 100484000 100511347 100239341 100429926 100454815 100424128 100326607 100086993 100345661 100069868 100358849 100174197 100507396 100437027 100177932 100217150 100448572 100411072 100090146 100322539 100091279 100284501 100178684 100502410 100265382 100138076 100009811 100480254 100273196 100048494 100445240 100024333 100485630 100101547 100085504 100192987 100486369 100116833 100285595 100191602 100516259 100165159 100192441 100510204 100003087 100031270 100052156 100309354 100485143 100305636 100372488 100403488 100297126 100125166 100475711 100437491 100210997 100352175 100254589 100295970 100114990 100053175 100368151 100413200 100512665 100417560 100227873 100454537 100469899 100403211 100354809 100101054 100107221 100175967 100014090 100509713 100090020 100509448 100083909 100429866 100047978 100204179
(70121,100045615) 100294452 100522338 100138060 100298439 100156807 100240724 100202599 100449402 100488471 100043861 100439133 100418666 100534079 100325468 100119157 100435646 100329022 100110273 100399588 100533074 100279241 100322571 100138828 100517493 100137824 100144845 100441328 100249720 100052391 100193671 100276101 100381935 100315417 100476223 100285560 100319517 100114138 100399580 100295809 100530296 100150448 100318328 100325553 100067708 100223721 100202809 100216021 100407167 100203627 100035063 100116357 100487235 100480828 100104366 100299765 100483927 100369475 100373707 100369482 100155084 100182233 100247268 100066197 100201770 100520151 100114912 100229003 100218956 100326297 100171601 100182031 100154967 100286625 100171607 100501512 100333970 100540213 100104282 100386068 100064749 100078214 100301517 100149996 100008945 100402244 100415918 100454708 100402873 100362757 100199628 100443533 100162598 100328506 100392674 100027612 100377406 100458798 100416089 100528702 100274223
(2197,100003858) 100463382 100388235 100184111 100090146 100319564 100534079 100253319 100113400 100125166 100091279 100182799 100225353 100503765 100370350 100356324 100238255 100344156 100113712 100017367 100366652 100102213 100443602 100317720 100298435 100476535 100278617 100159862 100068445 100006015 100222566 100387863 100247803 100299523 100430888 100371052 100074170 100446695 100178549 100272828 100164735 100095090 100152493 100357095 100373707 100183532 100068903 100540213 100394095 100240233 100537732 100525916 100006688 100251323 100318705 100273639 100196284 100284501 100363156 100191599 100006370 100136150 100224587 100395142 100353685 100315417 100002552 100083909 100295809 100518291 100168699 100097030 100329067 100094575 100194953 100259487 100387876 100292076 100189068 100302692 100296982 100025477 100171901 100100833 100230917 100053054 100232229 100454262 100298439 100378819 100186084 100447093 100221968 100088869 100321386 100139089 100006130 100371963 100525154 100268713 100435248
(2197,100138118) 100390064 100118349 100493160 100302357 100112541 100063467 100100379 100250227 100074170 100131220 100031137 100239327 100528702 100140707 100146689 100357222 100230917 100400529 100424739 100294934 100106865 100214792 100083450 100247268 100350002 100056576 100452202 100239109 100285678 100290107 100462367 100063606 100295809 100256164 100019544 100443533 100356384 100355269 100294162 100186502 100468449 100480645 100306218 100494105 100218043 100440079 100292076 100483900 100179775 100349011 100298439 100080798 100273721 100127103 100156198 100270404 100467845 100327824 100429926 100458352 100396842 100320652 100199046 100368176 100243975 100368782 100014544 100289737 100184111 100265498 100292866 100530296 100522180 100377990 100463382 100421953 100353365 100465318 100030759 100045615 100036376 100334391 100213856 100377425 100480828 100339232 100485465 100415840 100288998 100404719 100494404 100475393 100148037 100058478 100038134 100221968 100235816 100158181 100228596 100416548
(2197,100147545) 100073778 100279064 100506689 100143470 100103983 100068725 100506567 100112995 100145927 100408888 100395826 100261483 100276973 100516763 100145947 100065066 100123814 100067094 100477235 100368926 100108312 100283589 100511347 100515087 100519822 100055449 100051399 100036939 100441252 100024090 100316403 100313988 100196245 100317069 100190589 100268630 100220150 100471747 100311376 100312734 100387699 100395386 100101918 100319114 100197252 100194026 100522634 100012583 100486931 100529011 100253319 100231133 100134842 100419236 100160179 100506695 100450472 100364430 100163934 100014568 100430849 100128190 100476223 100250227 100520151 100079536 100109785 100233226 100185498 100516682 100383909 100096142 100272135 100259625 100285343 100383931 100523509 100104053 100064878 100509514 100431132 100426822 100216036 100322705 100180580 100516592 100444676 100162091 100065494 100089363 100045598 100474446 100489578 100362528 100158753 100183036 100334237 100131340 100265247 100271036
(2197,100236600) 100523509 100085313 100245908 100502410 100182233 100072799 100384196 100291524 100356060 100163934 100516844 100449366 100352175 100171607 100088046 100216627 100411072 100203632 100371400 100491931 100105652 100230917 100183539 100181999 100478210 100366937 100014090 100393244 100441515 100393228 100239107 100099275 100269512 100449619 100375097 100069968 100387876 100311670 100256164 100444025 100153412 100076531 100269655 100036810 100489258 100090097 100156807 100460532 100372423 100177764 100112984 100400103 100532750 100357095 100425401 100065021 100497213 100220561 100513994 100385871 100523862 100090853 100277622 100074170 100125406 100221024 100213405 100178846 100092610 100245833 100106565 100118609 100506695 100330967 100532840 100321386 100488471 100196488 100143470 100373768 100227481 100196245 100534758 100057773 100329067 100403349 100459990 100243937 100308479 100081946 100113347 100186005 100258230 100319517 100421289 100094575 100377546 100289253 100493160 100138401
(2197,100265382) 100493335 100134691 100433441 100498107 100114865 100257400 100530395 100020208 100281729 100283589 100537026 100414051 100164079 100376107 100075863 100347358 100273627 100501512 100153990 100443833 100189465 100030759 100196245 100386084 100101682 100068445 100180275 100399720 100279064 100074609 100069868 100264255 100499327 100002552 100355269 100523885 100289253 100294902 100130936 100358163 100492545 100366652 100031248 100527275 100173154 100214141 100177932 100334199 100434647 100377011 100146024 100203671 100271121 100489007 100245337 100352175 100087923 100469899 100128608 100318328 100023341 100299289 100329067 100335259 100439056 100065000 100254166 100139716 100526151 100366650 100152521 100071203 100443533 100463382 100294452 100012457 100021430 100146156 100158381 100328506 100004728 100489578 100510712 100156691 100039712 100064654 100160179 100474013 100494105 100269660 100254392 100494699 100228199 100325884 100141044 100292076 100280174 100142360 100132958 100066197
(2197,100311666) 100183539 100104729 100097642 100204959 100485382 100156950 100299765 100083450 100298830 100287459 100512665 100049108 100273627 100102539 100401671 100192900 100458333 100054586 100509606 100478767 100490208 100223833 100118170 100263614 100078057 100278802 100245691 100044369 100420087 100116357 100190337 100276101 100085313 100264635 100253319 100319517 100487235 100410087 100146689 100475277 100396775 100368137 100440488 100515035 100092235 100047783 100366569 100522397 100299076 100474780 100501512 100515520 100113344 100353484 100293369 100198195 100363156 100274889 100033047 100075858 100155245 100377425 100183036 100115051 100415274 100208582 100534758 100498608 100090553 100134593 100281106 100003573 100515178 100492718 100363053 100082109 100151024 100518362 100438176 100120287 100178549 100034515 100509080 100439056 100538230 100480254 100453726 100481435 100119665 100164247 100109145 100429901 100319564 100438682 100045615 100171421 100131863 100188765 100113650 100526774
(2197,100375621) 100494617 100076531 100306077 100291920 100318270 100221071 100448572 100478248 100088575 100158010 100110200 100382713 100115051 100437027 100109374 100289737 100532750 100449402 100101682 100010432 100390782 100279324 100041877 100362440 100510874 100065363 100247803 100484961 100447070 100329277 100390219 100087697 100363933 100070955 100269558 100510204 100368782 100275372 100534876 100040787 100329295 100178684 100140389 100526482 100419631 100347358 100010854 100235034 100299660 100112541 100115308 100418804 100453228 100434647 100018208 100101108 100260456 100216377 100178549 100189068 100170911 100108904 100538944 100066203 100314277 100023080 100495153 100074170 100444651 100406252 100148037 100514159 100454800 100525278 100402244 100138401 100174908 100392674 100516259 100473269 100321386 100220150 100326307 100132920 100358107 100302357 100459990 100397540 100448037 100322571 100532840 100274223 100399472 100494699 100383791 100198023 100368537 100298534 100401085 100179641
(2197,100419422) 100465022 100408181 100358849 100156807 100384854 100002816 100070027 100057773 100530038 100276951 100045598 100244150 100525904 100460268 100279324 100054972 100189488 100482099 100080272 100106268 100137563 100246926 100156691 100234870 100265701 100324456 100421934 100147799 100273721 100540213 100185550 100529845 100014568 100303772 100365558 100393244 100444124 100383909 100141044 100064811 100369975 100528742 100401874 100334163 100004739 100263035 100179680 100216468 100430913 100255735 100310305 100102709 100066203 100480254 100129269 100067395 100413200 100329277 100360002 100112995 100027322 100042655 100186647 100127936 100200952 100165272 100153018 100155245 100294934 100358414 100067094 100364637 100221024 100068729 100383650 100427154 100044369 100454339 100297358 100149957 100169223 100033026 100014544 100108115 100443602 100511577 100350002 100010712 100263696 100127103 100169377 100321386 100170342 100278294 100210997 100014943 100489007 100158527 100112224 100236400
(2197,100436413) 100510500 100246926 100056905 100136150 100115834 100500348 100235034 100390076 100280091 100390064 100132183 100475277 100102709 100120990 100450472 100020662 100421953 100281106 100454708 100212267 100485912 100220138 100245039 100172048 100120970 100245691 100318328 100275372 100440019 100532855 100140883 100040787 100326607 100493335 100517948 100099215 100447864 100298884 100367656 100146689 100356384 100485465 100322539 100263614 100058702 100107566 100465692 100024333 100265247 100489104 100364276 100534331 100452202 100357369 100352079 100486791 100494105 100369482 100424739 100141044 100449223 100486369 100034144 100525534 100193250 100328650 100017615 100274889 100355594 100480645 100004645 100034515 100149093 100384629 100185498 100212893 100238152 100395655 100056824 100142360 100262636 100483900 100400103 100239588 100114912 100416089 100420748 100515087 100131863 100380298 100511577 100325553 100474780 100000130 100308479 100478100 100110311 100217150 100269416 100030087
(2197,100459129) 100352175 100191753 100292076 100109374 100026363 100540016 100294452 100264635 100104053 100072869 100397540 100042655 100045703 100258682 100536129 100534215 100310687 100299660 100330054 100422826 100403488 100392310 100381066 100480828 100534876 100345199 100486791 100042027 100424739 100093107 100392480 100328688 100353865 100215397 100177764 100190911 100066248 100203335 100298467 100254589 100227481 100225772 100422477 100189068 100400103 100212929 100022627 100144096 100190589 100183560 100115657 100186084 100326660 100422962 100450472 100501509 100064749 100163691 100524863 100162288 100173153 100260802 100381935 100106268 100070820 100085313 100118609 100329067 100393244 100525658 100321533 100216468 100214250 100401615 100498107 100164079 100268629 100260891 100426408 100232377 100292164 100150448 100277233 100310305 100459990 100377011 100078539 100369929 100193858 100420881 100082929 100349485 100072159 100182233 100487077 100380883 100374872 100299765 100074170 100327890
(2197,100505031) 100228187 100524863 100136150 100348669 100196911 100072159 100064687 100439655 100378355 100538778 100435866 100305636 100270134 100097923 100403211 100506695 100340960 100535107 100350125 100260799 100169377 100269416 100280483 100272828 100525658 100090853 100140633 100114138 100329067 100050492 100375097 100344070 100405649 100521063 100138401 100427154 100392651 100138060 100439968 100434063 100169199 100362528 100110311 100298830 100466308 100220782 100366576 100415274 100004739 100183532 100018208 100072869 100274645 100261536 100149367 100130313 100415929 100081946 100265279 100465692 100454815 100012575 100198400 100076531 100230582 100229468 100274721 100027323 100198023 100284249 100164735 100190911 100486864 100163418 100519412 100484000 100388080 100489104 100153990 100101682 100441377 100167385 100404383 100382158 100139089 100068445 100203546 100369475 100429411 100422305 100415255 100368151 100441252 100024299 100103983 100292164 100043861 100257363 100235618 100276973
(7660,100000676) 100052971 100155245 100176485 100510204 100368176 100505539 100188114 100354824 100154863 100460491 100345661 100302021 100378841 100155284 100148815 100320912 100073008 100043751 100088046 100226847 100278238 100421468 100393774 100129795 100344070 100032401 100172381 100047978 100534758 100358534 100201993 100248613 100124611 100177764 100497213 100531155 100506567 100156950 100454800 100010843 100443482 100510500 100040830 100538871 100058486 100019022 100344240 100224454 100527636 100499327 100177932 100212267 100053175 100387876 100438176 100194953 100101918 100137563 100036751 100487893 100520633 100298555 100399720 100306218 100194658 100277622 100178846 100144343 100011638 100146156 100169806 100465022 100253172 100102709 100267488 100299076 100035512 100087332 100095525 100506911 100077784 100244608 100016121 100189028 100238950 100332981 100054363 100333041 100196911 100299523 100324456 100264635 100245908 100134691 100490274 100158010 100193858 100326607 100035619 100218245
(7660,100337884) 100483799 100189028 100212031 100473792 100107221 100412567 100043861 100153499 100076213 100102709 100152521 100418804 100440488 100031270 100401085 100286489 100490208 100237947 100308886 100006015 100223695 100188765 100258380 100058880 100376880 100129921 100120549 100522634 100507654 100014943 100214776 100170410 100487893 100064749 100449402 100068839 100411166 100258488 100234870 100435248 100146253 100430913 100360805 100392341 100120546 100353484 100167385 100517818 100389402 100218790 100021631 100510712 100099981 100318705 100192220 100032366 100132920 100430849 100169377 100139716 100327236 100001810 100269564 100477759 100148037 100502086 100147545 100106977 100403488 100062745 100065494 100053175 100319114 100249348 100397157 100205250 100075470 100485747 100440079 100292972 100507142 100274223 100216021 100101547 100169806 100532791 100402479 100229003 100437491 100306077 100417560 100526279 100083509 100483927 100390219 100468449 100344876 100443553 100024090 100128244
(19319,100102213) 100212893 100454339 100361038 100197031 100291014 100458333 100439655 100533316 100082929 100157238 100263696 100518297 100036939 100457559 100363933 100458352 100116290 100441252 100291920 100137824 100483799 100324316 100137369 100267488 100070820 100367598 100318705 100050492 100468462 100160179 100095757 100195538 100093107 100392341 100430242 100245039 100053117 100100340 100157157 100314277 100381092 100042259 100399354 100288998 100421592 100226847 100525684 100509713 100198400 100325553 100420211 100032936 100127152 100040830 100368369 100272828 100391665 100069968 100190337 100477759 100300154 100281729 100480098 100216036 100527309 100127103 100439797 100068729 100518362 100449223 100178553 100503765 100495364 100203632 100237906 100158023 100050934 100147799 100155084 100142360 100155245 100503279 100010854 100174928 100405594 100236400 100393228 100457285 100404460 100328650 100382158 100296083 100083394 100317720 100418666 100424557 100311661 100274437 100011638 100056905
(19319,100254743) 100260456 100444124 100470888 100297168 100537026 100029695 100527636 100351563 100196000 100198786 100353243 100270926 100262636 100212893 100025477 100491931 100349485 100221024 100525154 100265857 100023341 100517818 100004739 100174334 100233226 100399472 100432003 100319564 100384629 100101918 100140515 100311906 100158369 100509080 100354950 100495153 100070955 100200263 100223695 100073008 100066248 100096245 100395040 100078539 100458032 100210618 100352040 100519412 100319517 100094071 100227734 100222095 100198074 100367598 100508904 100146689 100003247 100196488 100509606 100463260 100006370 100493160 100094201 100392480 100421289 100159508 100370533 100503279 100390076 100234870 100144083 100377546 100290414 100203546 100453228 100527309 100374203 100444415 100511347 100110031 100249348 100299660 100277091 100415818 100396788 100358107 100050515 100537441 100034515 100413858 100459074 100037303 100311666 100230582 100120549 100051399 100279682 100052709 100285678 100119411
(14463,100040787) 100100385 100409245 100327236 100118349 100464717 100487636 100214059 100018664 100324456 100029543 100487235 100373768 100080778 100523243 100075364 100387863 100034144 100219784 100235816 100154321 100505031 100014041 100224067 100071985 100224587 100342946 100478210 100085313 100366576 100397157 100416548 100293562 100186084 100298819 100428406 100005786 100227481 100493005 100080272 100318328 100094575 100469299 100415818 100360805 100244150 100329445 100376072 100347433 100269759 100182031 100359461 100294902 100494402 100475393 100036762 100517818 100140883 100458032 100108115 100440019 100196000 100096011 100206405 100526110 100408755 100201812 100146024 100497386 100404900 100192900 100113400 100022008 100494699 100298633 100069184 100392310 100062749 100012051 100442968 100431132 100048494 100396729 100096142 100162288 100516911 100370350 100383791 100524049 100078182 100429901 100276649 100131724 100474446 100237621 100259625 100404936 100435646 100527275 100509360 100270494
(14463,100085771) 100503765 100488471 100507396 100120549 100169199 100010712 100088869 100398186 100251354 100382496 100064878 100070027 100187704 100189488 100222095 100529011 100086993 100358849 100108312 100219701 100378841 100509360 100386084 100326075 100183532 100006130 100524256 100241379 100144845 100269505 100237906 100364637 100067395 100285226 100140707 100299394 100267761 100233725 100095090 100321322 100145947 100094071 100001371 100487207 100286625 100158753 100185965 100068650 100432239 100395386 100396565 100064572 100039397 100037061 100344240 100460287 100517685 100203671 100036751 100233912 100146859 100162288 100039173 100032936 100521285 100131724 100299289 100293562 100229003 100053054 100285560 100465352 100469299 100167097 100501512 100333970 100273172 100452202 100303790 100240233 100118835 100531155 100260799 100423086 100133057 100054256 100202599 100271422 100312527 100420748 100182514 100234870 100227873 100511347 100321631 100235034 100194287 100395142 100153018 100254589
(14463,100178549) 100014943 100392341 100145831 100091158 100293767 100292076 100473463 100238950 100497831 100375621 100189068 100194936 100257233 100109374 100024198 100381513 100397811 100328688 100460268 100498608 100300427 100110273 100265857 100238923 100199433 100148037 100039576 100487077 100362440 100411072 100468462 100510874 100008016 100537519 100217389 100430849 100064794 100005457 100353561 100229973 100115517 100273073 100384629 100522257 100435866 100523748 100462367 100348376 100326944 100329295 100466308 100248898 100460632 100268713 100134691 100316403 100238118 100230582 100247803 100515087 100015834 100272398 100540896 100072560 100414541 100518362 100503799 100534635 100101054 100420883 100020772 100066440 100191274 100223721 100053117 100345269 100217809 100057773 100537969 100413200 100318328 100110647 100493787 100168885 100136957 100244150 100281106 100098984 100400067 100167289 100538944 100255346 100319420 100036712 100260799 100183560 100095584 100278294 100106081 100405365
