null	Thu Mar 06 12:43:01 BRT 54662	81	DayTypeContextualAttribute	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=41), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.011538461538461539	0.057692307692307696	0.019230769230769232	BOOK	FOOD	242	364	993	698	2404	819	1312	2138	100
null	Thu Mar 06 12:43:01 BRT 54662	81	WEEKDAY	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=41), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.008695652173913044	0.043478260869565216	0.014492753623188408	BOOK	FOOD	16	23	993	698	2404	819	1312	2138	100
null	Thu Mar 06 13:00:38 BRT 54662	81	WEEKEND	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=41), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.01173020527859238	0.0586510263929619	0.0195503421309873	BOOK	FOOD	226	341	993	698	2404	819	1312	2138	100
879	200090674	0|-1|-1|-1|-1|1|-1|-1	33
896	200039087	0|-1|-1|-1|-1|1|-1|-1	26
917	200027208	0|-1|-1|-1|-1|1|-1|-1	80
959	200022782	0|-1|-1|-1|-1|1|-1|-1	13
648	200089204	0|-1|-1|-1|-1|1|-1|-1	47
6	200150863	1|-1|-1|-1|-1|1|-1|-1	84
11	200015411	1|-1|-1|-1|-1|1|-1|-1	47
16	200008782	1|-1|-1|-1|-1|1|-1|-1	89
18	200080413	1|-1|-1|-1|-1|1|-1|-1	61
12	200099843	1|-1|-1|-1|-1|1|-1|-1	101
12	200028377	1|-1|-1|-1|-1|1|-1|-1	16
21	200052488	1|-1|-1|-1|-1|1|-1|-1	71
26	200010958	1|-1|-1|-1|-1|1|-1|-1	92
28	200149257	1|-1|-1|-1|-1|1|-1|-1	1
35	200049387	1|-1|-1|-1|-1|1|-1|-1	21
25	200028148	1|-1|-1|-1|-1|1|-1|-1	90
37	200008567	1|-1|-1|-1|-1|1|-1|-1	47
37	200033671	1|-1|-1|-1|-1|1|-1|-1	80
41	200027144	1|-1|-1|-1|-1|1|-1|-1	36
42	200039087	1|-1|-1|-1|-1|1|-1|-1	32
43	200082102	1|-1|-1|-1|-1|1|-1|-1	98
44	200059829	1|-1|-1|-1|-1|1|-1|-1	92
48	200022782	1|-1|-1|-1|-1|1|-1|-1	60
40	200090674	1|-1|-1|-1|-1|1|-1|-1	38
20	200137364	1|-1|-1|-1|-1|1|-1|-1	32
52	200081048	1|-1|-1|-1|-1|1|-1|-1	92
48	200028148	1|-1|-1|-1|-1|1|-1|-1	89
60	200194688	1|-1|-1|-1|-1|1|-1|-1	1
65	200029301	1|-1|-1|-1|-1|1|-1|-1	22
68	200026306	1|-1|-1|-1|-1|1|-1|-1	69
58	200033919	1|-1|-1|-1|-1|1|-1|-1	80
70	200067256	1|-1|-1|-1|-1|1|-1|-1	97
71	200087085	1|-1|-1|-1|-1|1|-1|-1	51
57	200078814	1|-1|-1|-1|-1|1|-1|-1	79
73	200063689	1|-1|-1|-1|-1|1|-1|-1	2
75	200025885	1|-1|-1|-1|-1|1|-1|-1	43
82	200082770	1|-1|-1|-1|-1|1|-1|-1	67
69	200043397	1|-1|-1|-1|-1|1|-1|-1	14
84	200038298	1|-1|-1|-1|-1|1|-1|-1	97
85	200034382	1|-1|-1|-1|-1|1|-1|-1	34
88	200089204	1|-1|-1|-1|-1|1|-1|-1	89
72	200032204	1|-1|-1|-1|-1|1|-1|-1	32
92	200016632	1|-1|-1|-1|-1|1|-1|-1	24
94	200088290	1|-1|-1|-1|-1|1|-1|-1	16
99	200025885	1|-1|-1|-1|-1|1|-1|-1	43
116	200057130	1|-1|-1|-1|-1|1|-1|-1	3
118	200026370	1|-1|-1|-1|-1|1|-1|-1	31
90	200031371	1|-1|-1|-1|-1|1|-1|-1	68
127	200039087	1|-1|-1|-1|-1|1|-1|-1	31
83	200099034	1|-1|-1|-1|-1|1|-1|-1	53
131	200328936	1|-1|-1|-1|-1|1|-1|-1	68
124	200013546	1|-1|-1|-1|-1|1|-1|-1	11
132	200069173	1|-1|-1|-1|-1|1|-1|-1	46
136	200126673	1|-1|-1|-1|-1|1|-1|-1	21
136	200082102	1|-1|-1|-1|-1|1|-1|-1	98
139	200014499	1|-1|-1|-1|-1|1|-1|-1	44
137	200211485	1|-1|-1|-1|-1|1|-1|-1	83
129	200089177	1|-1|-1|-1|-1|1|-1|-1	8
150	200047819	1|-1|-1|-1|-1|1|-1|-1	100
151	200330008	1|-1|-1|-1|-1|1|-1|-1	50
149	200054257	1|-1|-1|-1|-1|1|-1|-1	16
153	200033242	1|-1|-1|-1|-1|1|-1|-1	87
154	200027208	1|-1|-1|-1|-1|1|-1|-1	67
142	200032204	1|-1|-1|-1|-1|1|-1|-1	31
162	200132446	1|-1|-1|-1|-1|1|-1|-1	14
163	200177017	1|-1|-1|-1|-1|1|-1|-1	37
164	200019724	1|-1|-1|-1|-1|1|-1|-1	38
165	200033671	1|-1|-1|-1|-1|1|-1|-1	85
165	200063689	1|-1|-1|-1|-1|1|-1|-1	1
160	200008782	1|-1|-1|-1|-1|1|-1|-1	92
172	200077397	1|-1|-1|-1|-1|1|-1|-1	99
173	200033671	1|-1|-1|-1|-1|1|-1|-1	84
174	200089204	1|-1|-1|-1|-1|1|-1|-1	47
180	200029679	1|-1|-1|-1|-1|1|-1|-1	36
196	200101954	1|-1|-1|-1|-1|1|-1|-1	59
197	200128566	1|-1|-1|-1|-1|1|-1|-1	66
202	200085683	1|-1|-1|-1|-1|1|-1|-1	82
157	200118080	1|-1|-1|-1|-1|1|-1|-1	75
207	200027208	1|-1|-1|-1|-1|1|-1|-1	67
209	200028148	1|-1|-1|-1|-1|1|-1|-1	90
210	200053874	1|-1|-1|-1|-1|1|-1|-1	2
213	200032204	1|-1|-1|-1|-1|1|-1|-1	32
168	200036984	1|-1|-1|-1|-1|1|-1|-1	72
205	200063689	1|-1|-1|-1|-1|1|-1|-1	3
219	200107544	1|-1|-1|-1|-1|1|-1|-1	52
221	200070997	1|-1|-1|-1|-1|1|-1|-1	51
227	200038298	1|-1|-1|-1|-1|1|-1|-1	98
218	200200296	1|-1|-1|-1|-1|1|-1|-1	99
231	200043509	1|-1|-1|-1|-1|1|-1|-1	27
214	200104086	1|-1|-1|-1|-1|1|-1|-1	44
230	200028148	1|-1|-1|-1|-1|1|-1|-1	83
236	200087085	1|-1|-1|-1|-1|1|-1|-1	51
238	200002886	1|-1|-1|-1|-1|1|-1|-1	31
242	200113914	1|-1|-1|-1|-1|1|-1|-1	69
243	200028667	1|-1|-1|-1|-1|1|-1|-1	76
248	200077397	1|-1|-1|-1|-1|1|-1|-1	100
232	200022462	1|-1|-1|-1|-1|1|-1|-1	52
232	200347623	1|-1|-1|-1|-1|1|-1|-1	96
254	200018888	1|-1|-1|-1|-1|1|-1|-1	76
257	200083561	1|-1|-1|-1|-1|1|-1|-1	6
260	200056846	1|-1|-1|-1|-1|1|-1|-1	45
250	200079944	1|-1|-1|-1|-1|1|-1|-1	7
267	200038298	1|-1|-1|-1|-1|1|-1|-1	97
270	200032204	1|-1|-1|-1|-1|1|-1|-1	26
277	200097486	1|-1|-1|-1|-1|1|-1|-1	97
283	200032204	1|-1|-1|-1|-1|1|-1|-1	30
287	200067256	1|-1|-1|-1|-1|1|-1|-1	95
249	200067256	1|-1|-1|-1|-1|1|-1|-1	98
292	200069173	1|-1|-1|-1|-1|1|-1|-1	51
266	200188329	1|-1|-1|-1|-1|1|-1|-1	87
304	200031516	1|-1|-1|-1|-1|1|-1|-1	101
315	200008701	1|-1|-1|-1|-1|1|-1|-1	44
332	200027208	1|-1|-1|-1|-1|1|-1|-1	65
333	200089207	1|-1|-1|-1|-1|1|-1|-1	25
288	200145573	1|-1|-1|-1|-1|1|-1|-1	94
345	200034688	1|-1|-1|-1|-1|1|-1|-1	4
346	200020616	1|-1|-1|-1|-1|1|-1|-1	26
348	200108651	1|-1|-1|-1|-1|1|-1|-1	65
350	200073825	1|-1|-1|-1|-1|1|-1|-1	27
344	200032204	1|-1|-1|-1|-1|1|-1|-1	1
351	200089204	1|-1|-1|-1|-1|1|-1|-1	43
360	200097496	1|-1|-1|-1|-1|1|-1|-1	4
357	200038532	1|-1|-1|-1|-1|1|-1|-1	24
362	200027144	1|-1|-1|-1|-1|1|-1|-1	28
369	200043023	1|-1|-1|-1|-1|1|-1|-1	10
387	200089204	1|-1|-1|-1|-1|1|-1|-1	88
392	200042169	1|-1|-1|-1|-1|1|-1|-1	31
400	200082102	1|-1|-1|-1|-1|1|-1|-1	99
297	200152441	1|-1|-1|-1|-1|1|-1|-1	43
379	200089204	1|-1|-1|-1|-1|1|-1|-1	1
401	200045462	1|-1|-1|-1|-1|1|-1|-1	13
401	200034382	1|-1|-1|-1|-1|1|-1|-1	33
401	200050973	1|-1|-1|-1|-1|1|-1|-1	101
407	200024978	1|-1|-1|-1|-1|1|-1|-1	36
408	200052892	1|-1|-1|-1|-1|1|-1|-1	54
414	200095569	1|-1|-1|-1|-1|1|-1|-1	39
401	200071480	1|-1|-1|-1|-1|1|-1|-1	31
405	200225428	1|-1|-1|-1|-1|1|-1|-1	83
423	200088333	1|-1|-1|-1|-1|1|-1|-1	36
423	200212395	1|-1|-1|-1|-1|1|-1|-1	83
426	200108651	1|-1|-1|-1|-1|1|-1|-1	65
434	200017126	1|-1|-1|-1|-1|1|-1|-1	101
429	200027208	1|-1|-1|-1|-1|1|-1|-1	68
423	200221951	1|-1|-1|-1|-1|1|-1|-1	55
435	200046877	1|-1|-1|-1|-1|1|-1|-1	39
456	200089204	1|-1|-1|-1|-1|1|-1|-1	22
457	200081853	1|-1|-1|-1|-1|1|-1|-1	59
467	200067256	1|-1|-1|-1|-1|1|-1|-1	98
452	200067256	1|-1|-1|-1|-1|1|-1|-1	96
443	200016531	1|-1|-1|-1|-1|1|-1|-1	69
468	200067256	1|-1|-1|-1|-1|1|-1|-1	97
468	200002496	1|-1|-1|-1|-1|1|-1|-1	78
477	200069173	1|-1|-1|-1|-1|1|-1|-1	54
477	200067256	1|-1|-1|-1|-1|1|-1|-1	96
470	200028648	1|-1|-1|-1|-1|1|-1|-1	19
478	200026306	1|-1|-1|-1|-1|1|-1|-1	71
484	200092095	1|-1|-1|-1|-1|1|-1|-1	26
478	200078814	1|-1|-1|-1|-1|1|-1|-1	81
480	200018888	1|-1|-1|-1|-1|1|-1|-1	73
492	200135350	1|-1|-1|-1|-1|1|-1|-1	13
489	200066947	1|-1|-1|-1|-1|1|-1|-1	82
490	200069173	1|-1|-1|-1|-1|1|-1|-1	51
493	200053914	1|-1|-1|-1|-1|1|-1|-1	23
498	200077397	1|-1|-1|-1|-1|1|-1|-1	99
499	200089204	1|-1|-1|-1|-1|1|-1|-1	88
500	200089204	1|-1|-1|-1|-1|1|-1|-1	23
505	200174222	1|-1|-1|-1|-1|1|-1|-1	92
506	200154024	1|-1|-1|-1|-1|1|-1|-1	66
507	200076043	1|-1|-1|-1|-1|1|-1|-1	19
508	200022164	1|-1|-1|-1|-1|1|-1|-1	81
509	200088880	1|-1|-1|-1|-1|1|-1|-1	40
497	200056103	1|-1|-1|-1|-1|1|-1|-1	35
511	200031804	1|-1|-1|-1|-1|1|-1|-1	97
494	200097428	1|-1|-1|-1|-1|1|-1|-1	90
516	200082102	1|-1|-1|-1|-1|1|-1|-1	98
517	200025885	1|-1|-1|-1|-1|1|-1|-1	43
521	200034881	1|-1|-1|-1|-1|1|-1|-1	9
525	200032204	1|-1|-1|-1|-1|1|-1|-1	25
527	200029598	1|-1|-1|-1|-1|1|-1|-1	86
533	200025885	1|-1|-1|-1|-1|1|-1|-1	39
515	200028148	1|-1|-1|-1|-1|1|-1|-1	88
515	200135350	1|-1|-1|-1|-1|1|-1|-1	18
537	200022782	1|-1|-1|-1|-1|1|-1|-1	83
540	200033919	1|-1|-1|-1|-1|1|-1|-1	67
548	200082102	1|-1|-1|-1|-1|1|-1|-1	98
551	200069173	1|-1|-1|-1|-1|1|-1|-1	53
554	200045940	1|-1|-1|-1|-1|1|-1|-1	20
535	200216999	1|-1|-1|-1|-1|1|-1|-1	25
558	200069173	1|-1|-1|-1|-1|1|-1|-1	61
546	200095569	1|-1|-1|-1|-1|1|-1|-1	41
556	200026476	1|-1|-1|-1|-1|1|-1|-1	62
572	200032204	1|-1|-1|-1|-1|1|-1|-1	28
571	200078814	1|-1|-1|-1|-1|1|-1|-1	79
578	200089204	1|-1|-1|-1|-1|1|-1|-1	92
581	200008782	1|-1|-1|-1|-1|1|-1|-1	92
578	200068955	1|-1|-1|-1|-1|1|-1|-1	33
586	200328537	1|-1|-1|-1|-1|1|-1|-1	50
588	200087925	1|-1|-1|-1|-1|1|-1|-1	12
591	200087782	1|-1|-1|-1|-1|1|-1|-1	33
579	200215414	1|-1|-1|-1|-1|1|-1|-1	78
583	200050719	1|-1|-1|-1|-1|1|-1|-1	62
598	200117565	1|-1|-1|-1|-1|1|-1|-1	90
598	200203919	1|-1|-1|-1|-1|1|-1|-1	1
601	200027208	1|-1|-1|-1|-1|1|-1|-1	68
599	200145256	1|-1|-1|-1|-1|1|-1|-1	90
612	200043509	1|-1|-1|-1|-1|1|-1|-1	74
599	200024768	1|-1|-1|-1|-1|1|-1|-1	19
612	200055309	1|-1|-1|-1|-1|1|-1|-1	93
616	200039087	1|-1|-1|-1|-1|1|-1|-1	33
618	200054257	1|-1|-1|-1|-1|1|-1|-1	15
627	200117532	1|-1|-1|-1|-1|1|-1|-1	70
631	200221217	1|-1|-1|-1|-1|1|-1|-1	51
633	200069173	1|-1|-1|-1|-1|1|-1|-1	52
636	200015411	1|-1|-1|-1|-1|1|-1|-1	53
643	200148513	1|-1|-1|-1|-1|1|-1|-1	84
646	200073166	1|-1|-1|-1|-1|1|-1|-1	53
650	200068063	1|-1|-1|-1|-1|1|-1|-1	41
652	200051209	1|-1|-1|-1|-1|1|-1|-1	27
617	200095311	1|-1|-1|-1|-1|1|-1|-1	96
609	200095569	1|-1|-1|-1|-1|1|-1|-1	1
667	200068955	1|-1|-1|-1|-1|1|-1|-1	33
653	200215974	1|-1|-1|-1|-1|1|-1|-1	60
680	200082102	1|-1|-1|-1|-1|1|-1|-1	99
683	200039087	1|-1|-1|-1|-1|1|-1|-1	28
685	200054257	1|-1|-1|-1|-1|1|-1|-1	12
685	200063689	1|-1|-1|-1|-1|1|-1|-1	2
687	200069173	1|-1|-1|-1|-1|1|-1|-1	56
666	200133448	1|-1|-1|-1|-1|1|-1|-1	64
671	200031128	1|-1|-1|-1|-1|1|-1|-1	36
689	200012849	1|-1|-1|-1|-1|1|-1|-1	41
693	200121490	1|-1|-1|-1|-1|1|-1|-1	59
689	200025621	1|-1|-1|-1|-1|1|-1|-1	93
696	200079595	1|-1|-1|-1|-1|1|-1|-1	9
689	200121490	1|-1|-1|-1|-1|1|-1|-1	53
700	200043023	1|-1|-1|-1|-1|1|-1|-1	10
702	200185342	1|-1|-1|-1|-1|1|-1|-1	35
704	200027208	1|-1|-1|-1|-1|1|-1|-1	81
702	200069173	1|-1|-1|-1|-1|1|-1|-1	56
706	200077397	1|-1|-1|-1|-1|1|-1|-1	100
706	200109880	1|-1|-1|-1|-1|1|-1|-1	44
706	200264190	1|-1|-1|-1|-1|1|-1|-1	100
710	200038641	1|-1|-1|-1|-1|1|-1|-1	80
715	200032844	1|-1|-1|-1|-1|1|-1|-1	92
715	200135350	1|-1|-1|-1|-1|1|-1|-1	55
716	200039087	1|-1|-1|-1|-1|1|-1|-1	33
717	200065340	1|-1|-1|-1|-1|1|-1|-1	88
720	200009272	1|-1|-1|-1|-1|1|-1|-1	14
724	200015411	1|-1|-1|-1|-1|1|-1|-1	49
725	200013307	1|-1|-1|-1|-1|1|-1|-1	89
731	200089204	1|-1|-1|-1|-1|1|-1|-1	21
732	200032204	1|-1|-1|-1|-1|1|-1|-1	30
737	200022782	1|-1|-1|-1|-1|1|-1|-1	22
738	200033919	1|-1|-1|-1|-1|1|-1|-1	80
708	200018914	1|-1|-1|-1|-1|1|-1|-1	89
742	200005170	1|-1|-1|-1|-1|1|-1|-1	92
741	200083475	1|-1|-1|-1|-1|1|-1|-1	56
694	200043908	1|-1|-1|-1|-1|1|-1|-1	98
745	200340996	1|-1|-1|-1|-1|1|-1|-1	29
745	200118145	1|-1|-1|-1|-1|1|-1|-1	9
745	200088486	1|-1|-1|-1|-1|1|-1|-1	23
752	200052035	1|-1|-1|-1|-1|1|-1|-1	82
746	200089204	1|-1|-1|-1|-1|1|-1|-1	86
749	200109264	1|-1|-1|-1|-1|1|-1|-1	6
757	200069173	1|-1|-1|-1|-1|1|-1|-1	49
759	200069240	1|-1|-1|-1|-1|1|-1|-1	93
761	200025885	1|-1|-1|-1|-1|1|-1|-1	38
759	200087782	1|-1|-1|-1|-1|1|-1|-1	38
759	200083561	1|-1|-1|-1|-1|1|-1|-1	7
767	200044232	1|-1|-1|-1|-1|1|-1|-1	74
772	200155564	1|-1|-1|-1|-1|1|-1|-1	82
778	200111734	1|-1|-1|-1|-1|1|-1|-1	64
778	200126611	1|-1|-1|-1|-1|1|-1|-1	87
784	200039087	1|-1|-1|-1|-1|1|-1|-1	30
787	200106667	1|-1|-1|-1|-1|1|-1|-1	66
787	200357953	1|-1|-1|-1|-1|1|-1|-1	3
766	200046501	1|-1|-1|-1|-1|1|-1|-1	29
763	200026845	1|-1|-1|-1|-1|1|-1|-1	33
790	200054257	1|-1|-1|-1|-1|1|-1|-1	2
790	200016015	1|-1|-1|-1|-1|1|-1|-1	85
794	200073825	1|-1|-1|-1|-1|1|-1|-1	27
798	200105670	1|-1|-1|-1|-1|1|-1|-1	17
796	200039087	1|-1|-1|-1|-1|1|-1|-1	25
790	200043509	1|-1|-1|-1|-1|1|-1|-1	27
803	200113234	1|-1|-1|-1|-1|1|-1|-1	99
803	200134872	1|-1|-1|-1|-1|1|-1|-1	48
803	200121930	1|-1|-1|-1|-1|1|-1|-1	3
803	200168992	1|-1|-1|-1|-1|1|-1|-1	6
803	200173453	1|-1|-1|-1|-1|1|-1|-1	65
803	200234223	1|-1|-1|-1|-1|1|-1|-1	50
805	200027208	1|-1|-1|-1|-1|1|-1|-1	66
803	200308203	1|-1|-1|-1|-1|1|-1|-1	91
803	200318025	1|-1|-1|-1|-1|1|-1|-1	40
814	200029679	1|-1|-1|-1|-1|1|-1|-1	35
818	200034382	1|-1|-1|-1|-1|1|-1|-1	31
820	200038298	1|-1|-1|-1|-1|1|-1|-1	97
828	200026217	1|-1|-1|-1|-1|1|-1|-1	31
829	200155186	1|-1|-1|-1|-1|1|-1|-1	75
833	200022782	1|-1|-1|-1|-1|1|-1|-1	83
849	200200296	1|-1|-1|-1|-1|1|-1|-1	99
809	200026217	1|-1|-1|-1|-1|1|-1|-1	21
851	200010443	1|-1|-1|-1|-1|1|-1|-1	11
856	200136292	1|-1|-1|-1|-1|1|-1|-1	35
808	200068159	1|-1|-1|-1|-1|1|-1|-1	72
855	200155186	1|-1|-1|-1|-1|1|-1|-1	75
870	200077397	1|-1|-1|-1|-1|1|-1|-1	100
861	200013320	1|-1|-1|-1|-1|1|-1|-1	99
861	200045940	1|-1|-1|-1|-1|1|-1|-1	23
882	200015072	1|-1|-1|-1|-1|1|-1|-1	38
886	200056694	1|-1|-1|-1|-1|1|-1|-1	55
889	200097496	1|-1|-1|-1|-1|1|-1|-1	5
892	200108787	1|-1|-1|-1|-1|1|-1|-1	42
898	200034688	1|-1|-1|-1|-1|1|-1|-1	5
899	200087782	1|-1|-1|-1|-1|1|-1|-1	34
903	200035775	1|-1|-1|-1|-1|1|-1|-1	4
908	200155442	1|-1|-1|-1|-1|1|-1|-1	18
883	200027208	1|-1|-1|-1|-1|1|-1|-1	71
872	200056103	1|-1|-1|-1|-1|1|-1|-1	50
919	200090674	1|-1|-1|-1|-1|1|-1|-1	30
915	200022782	1|-1|-1|-1|-1|1|-1|-1	26
915	200241455	1|-1|-1|-1|-1|1|-1|-1	70
920	200204607	1|-1|-1|-1|-1|1|-1|-1	80
923	200054351	1|-1|-1|-1|-1|1|-1|-1	68
927	200033919	1|-1|-1|-1|-1|1|-1|-1	72
920	200135070	1|-1|-1|-1|-1|1|-1|-1	56
937	200002708	1|-1|-1|-1|-1|1|-1|-1	35
929	200022782	1|-1|-1|-1|-1|1|-1|-1	82
939	200041672	1|-1|-1|-1|-1|1|-1|-1	60
940	200112712	1|-1|-1|-1|-1|1|-1|-1	10
945	200026210	1|-1|-1|-1|-1|1|-1|-1	16
948	200009836	1|-1|-1|-1|-1|1|-1|-1	69
951	200054257	1|-1|-1|-1|-1|1|-1|-1	14
952	200027208	1|-1|-1|-1|-1|1|-1|-1	80
955	200019717	1|-1|-1|-1|-1|1|-1|-1	30
956	200166030	1|-1|-1|-1|-1|1|-1|-1	65
957	200033919	1|-1|-1|-1|-1|1|-1|-1	77
958	200349428	1|-1|-1|-1|-1|1|-1|-1	90
960	200054257	1|-1|-1|-1|-1|1|-1|-1	14
962	200038088	1|-1|-1|-1|-1|1|-1|-1	78
965	200039087	1|-1|-1|-1|-1|1|-1|-1	32
970	200167348	1|-1|-1|-1|-1|1|-1|-1	94
921	200022782	1|-1|-1|-1|-1|1|-1|-1	51
983	200150863	1|-1|-1|-1|-1|1|-1|-1	85
988	200113817	1|-1|-1|-1|-1|1|-1|-1	20
995	200067256	1|-1|-1|-1|-1|1|-1|-1	96
973	200001236	1|-1|-1|-1|-1|1|-1|-1	20
943	200146944	1|-1|-1|-1|-1|1|-1|-1	20
