12	200098724	5	1|-1|-1|-1|-1|1|-1|-1
12	200098724	5	0|-1|-1|-1|-1|1|-1|-1
12	200016884	5	1|-1|-1|-1|-1|1|-1|-1
12	200016884	5	0|-1|-1|-1|-1|1|-1|-1
12	200034382	5	1|-1|-1|-1|-1|1|-1|-1
12	200034382	5	0|-1|-1|-1|-1|1|-1|-1
13	200027208	5	1|-1|-1|-1|-1|1|-1|-1
13	200063689	5	0|-1|-1|-1|-1|1|-1|-1
13	200037336	1	1|-1|-1|-1|-1|1|-1|-1
13	200037336	1	0|-1|-1|-1|-1|1|-1|-1
14	200101104	5	1|-1|-1|-1|-1|1|-1|-1
14	200101104	5	0|-1|-1|-1|-1|1|-1|-1
14	200104086	5	1|-1|-1|-1|-1|1|-1|-1
14	200104086	5	0|-1|-1|-1|-1|1|-1|-1
14	200049172	1	1|-1|-1|-1|-1|1|-1|-1
14	200049172	1	0|-1|-1|-1|-1|1|-1|-1
14	200132546	5	1|-1|-1|-1|-1|1|-1|-1
14	200132546	5	0|-1|-1|-1|-1|1|-1|-1
14	200027520	5	1|-1|-1|-1|-1|1|-1|-1
14	200027520	5	0|-1|-1|-1|-1|1|-1|-1
14	200025885	1	1|-1|-1|-1|-1|1|-1|-1
14	200025885	1	0|-1|-1|-1|-1|1|-1|-1
14	200200296	5	1|-1|-1|-1|-1|1|-1|-1
14	200200296	5	0|-1|-1|-1|-1|1|-1|-1
15	200027208	1	0|-1|-1|-1|-1|1|-1|-1
15	200022462	5	1|-1|-1|-1|-1|1|-1|-1
15	200022462	5	0|-1|-1|-1|-1|1|-1|-1
15	200347623	5	1|-1|-1|-1|-1|1|-1|-1
15	200347623	5	0|-1|-1|-1|-1|1|-1|-1
15	200050144	5	1|-1|-1|-1|-1|1|-1|-1
15	200050144	5	0|-1|-1|-1|-1|1|-1|-1
15	200089204	1	1|-1|-1|-1|-1|1|-1|-1
15	200089204	1	0|-1|-1|-1|-1|1|-1|-1
15	200085222	5	1|-1|-1|-1|-1|1|-1|-1
15	200085222	5	0|-1|-1|-1|-1|1|-1|-1
16	200067256	5	0|-1|-1|-1|-1|1|-1|-1
16	200138173	5	1|-1|-1|-1|-1|1|-1|-1
16	200031128	5	0|-1|-1|-1|-1|1|-1|-1
16	200095532	5	0|-1|-1|-1|-1|1|-1|-1
17	200082102	1	1|-1|-1|-1|-1|1|-1|-1
17	200082102	1	0|-1|-1|-1|-1|1|-1|-1
17	200054257	5	1|-1|-1|-1|-1|1|-1|-1
17	200054257	5	0|-1|-1|-1|-1|1|-1|-1
17	200208583	5	1|-1|-1|-1|-1|1|-1|-1
17	200208583	5	0|-1|-1|-1|-1|1|-1|-1
17	200028148	5	1|-1|-1|-1|-1|1|-1|-1
17	200028148	5	0|-1|-1|-1|-1|1|-1|-1
17	200188329	5	1|-1|-1|-1|-1|1|-1|-1
17	200188329	5	0|-1|-1|-1|-1|1|-1|-1
18	200032204	5	1|-1|-1|-1|-1|1|-1|-1
18	200032204	5	0|-1|-1|-1|-1|1|-1|-1
18	200041541	5	1|-1|-1|-1|-1|1|-1|-1
18	200041541	5	0|-1|-1|-1|-1|1|-1|-1
18	200077854	5	1|-1|-1|-1|-1|1|-1|-1
18	200077854	5	0|-1|-1|-1|-1|1|-1|-1
19	200071480	5	1|-1|-1|-1|-1|1|-1|-1
19	200071480	5	0|-1|-1|-1|-1|1|-1|-1
19	200034382	5	1|-1|-1|-1|-1|1|-1|-1
19	200034382	5	0|-1|-1|-1|-1|1|-1|-1
19	200081211	5	0|-1|-1|-1|-1|1|-1|-1
19	200050973	5	1|-1|-1|-1|-1|1|-1|-1
19	200050973	5	0|-1|-1|-1|-1|1|-1|-1
19	200113384	5	1|-1|-1|-1|-1|1|-1|-1
19	200113384	5	0|-1|-1|-1|-1|1|-1|-1
19	200045462	5	1|-1|-1|-1|-1|1|-1|-1
19	200045462	5	0|-1|-1|-1|-1|1|-1|-1
19	200150380	5	1|-1|-1|-1|-1|1|-1|-1
19	200150380	5	0|-1|-1|-1|-1|1|-1|-1
19	200087085	5	1|-1|-1|-1|-1|1|-1|-1
19	200087085	5	0|-1|-1|-1|-1|1|-1|-1
19	200050937	5	1|-1|-1|-1|-1|1|-1|-1
19	200050937	5	0|-1|-1|-1|-1|1|-1|-1
19	200018110	5	1|-1|-1|-1|-1|1|-1|-1
19	200018110	5	0|-1|-1|-1|-1|1|-1|-1
19	200155018	5	1|-1|-1|-1|-1|1|-1|-1
19	200155018	5	0|-1|-1|-1|-1|1|-1|-1
19	200074730	5	1|-1|-1|-1|-1|1|-1|-1
19	200074730	5	0|-1|-1|-1|-1|1|-1|-1
19	200110826	5	1|-1|-1|-1|-1|1|-1|-1
19	200110826	5	0|-1|-1|-1|-1|1|-1|-1
19	200043737	5	1|-1|-1|-1|-1|1|-1|-1
19	200043737	5	0|-1|-1|-1|-1|1|-1|-1
19	200021882	5	1|-1|-1|-1|-1|1|-1|-1
19	200021882	5	0|-1|-1|-1|-1|1|-1|-1
20	200063689	5	1|-1|-1|-1|-1|1|-1|-1
20	200063689	5	0|-1|-1|-1|-1|1|-1|-1
20	200027208	5	1|-1|-1|-1|-1|1|-1|-1
20	200027208	5	0|-1|-1|-1|-1|1|-1|-1
20	200033671	5	1|-1|-1|-1|-1|1|-1|-1
20	200033671	5	0|-1|-1|-1|-1|1|-1|-1
21	200218316	5	1|-1|-1|-1|-1|1|-1|-1
21	200218316	5	0|-1|-1|-1|-1|1|-1|-1
21	200221951	5	1|-1|-1|-1|-1|1|-1|-1
21	200221951	5	0|-1|-1|-1|-1|1|-1|-1
21	200212395	5	1|-1|-1|-1|-1|1|-1|-1
21	200212395	5	0|-1|-1|-1|-1|1|-1|-1
21	200088333	5	1|-1|-1|-1|-1|1|-1|-1
21	200088333	5	0|-1|-1|-1|-1|1|-1|-1
22	200033170	5	0|-1|-1|-1|-1|1|-1|-1
22	200039087	5	0|-1|-1|-1|-1|1|-1|-1
22	200016531	5	0|-1|-1|-1|-1|1|-1|-1
23	200015411	5	1|-1|-1|-1|-1|1|-1|-1
23	200015411	5	0|-1|-1|-1|-1|1|-1|-1
23	200067256	5	1|-1|-1|-1|-1|1|-1|-1
23	200067256	5	0|-1|-1|-1|-1|1|-1|-1
23	200002496	5	1|-1|-1|-1|-1|1|-1|-1
23	200002496	5	0|-1|-1|-1|-1|1|-1|-1
24	200037139	5	1|-1|-1|-1|-1|1|-1|-1
24	200037139	5	0|-1|-1|-1|-1|1|-1|-1
24	200109552	5	1|-1|-1|-1|-1|1|-1|-1
24	200109552	5	0|-1|-1|-1|-1|1|-1|-1
24	200087782	5	1|-1|-1|-1|-1|1|-1|-1
24	200087782	5	0|-1|-1|-1|-1|1|-1|-1
24	200028648	5	1|-1|-1|-1|-1|1|-1|-1
24	200028648	5	0|-1|-1|-1|-1|1|-1|-1
25	200069173	5	1|-1|-1|-1|-1|1|-1|-1
25	200069173	5	0|-1|-1|-1|-1|1|-1|-1
25	200043819	5	1|-1|-1|-1|-1|1|-1|-1
25	200043819	5	0|-1|-1|-1|-1|1|-1|-1
25	200067256	5	1|-1|-1|-1|-1|1|-1|-1
25	200067256	5	0|-1|-1|-1|-1|1|-1|-1
25	200027733	5	0|-1|-1|-1|-1|1|-1|-1
25	200011808	5	1|-1|-1|-1|-1|1|-1|-1
25	200011808	5	0|-1|-1|-1|-1|1|-1|-1
26	200037553	5	1|-1|-1|-1|-1|1|-1|-1
26	200037553	5	0|-1|-1|-1|-1|1|-1|-1
26	200028665	5	1|-1|-1|-1|-1|1|-1|-1
26	200028665	5	0|-1|-1|-1|-1|1|-1|-1
26	200029935	5	1|-1|-1|-1|-1|1|-1|-1
26	200029935	5	0|-1|-1|-1|-1|1|-1|-1
26	200108775	5	1|-1|-1|-1|-1|1|-1|-1
26	200108775	5	0|-1|-1|-1|-1|1|-1|-1
27	200069173	5	1|-1|-1|-1|-1|1|-1|-1
27	200069173	5	0|-1|-1|-1|-1|1|-1|-1
27	200023939	5	1|-1|-1|-1|-1|1|-1|-1
27	200023939	5	0|-1|-1|-1|-1|1|-1|-1
27	200097428	5	1|-1|-1|-1|-1|1|-1|-1
27	200097428	5	0|-1|-1|-1|-1|1|-1|-1
28	200174222	5	1|-1|-1|-1|-1|1|-1|-1
28	200174222	5	0|-1|-1|-1|-1|1|-1|-1
28	200155699	5	1|-1|-1|-1|-1|1|-1|-1
28	200155699	5	0|-1|-1|-1|-1|1|-1|-1
28	200082934	5	1|-1|-1|-1|-1|1|-1|-1
28	200082934	5	0|-1|-1|-1|-1|1|-1|-1
28	200036218	5	1|-1|-1|-1|-1|1|-1|-1
28	200036218	5	0|-1|-1|-1|-1|1|-1|-1
29	200010744	5	1|-1|-1|-1|-1|1|-1|-1
29	200010744	5	0|-1|-1|-1|-1|1|-1|-1
29	200020155	5	1|-1|-1|-1|-1|1|-1|-1
29	200020155	5	0|-1|-1|-1|-1|1|-1|-1
29	200028148	5	1|-1|-1|-1|-1|1|-1|-1
29	200028148	5	0|-1|-1|-1|-1|1|-1|-1
29	200083561	5	1|-1|-1|-1|-1|1|-1|-1
29	200083561	5	0|-1|-1|-1|-1|1|-1|-1
29	200032731	5	1|-1|-1|-1|-1|1|-1|-1
29	200032731	5	0|-1|-1|-1|-1|1|-1|-1
29	200030366	5	1|-1|-1|-1|-1|1|-1|-1
29	200030366	5	0|-1|-1|-1|-1|1|-1|-1
29	200160483	5	1|-1|-1|-1|-1|1|-1|-1
29	200160483	5	0|-1|-1|-1|-1|1|-1|-1
29	200090674	5	1|-1|-1|-1|-1|1|-1|-1
29	200090674	5	0|-1|-1|-1|-1|1|-1|-1
29	200032973	5	1|-1|-1|-1|-1|1|-1|-1
29	200032973	5	0|-1|-1|-1|-1|1|-1|-1
29	200135350	5	1|-1|-1|-1|-1|1|-1|-1
29	200135350	5	0|-1|-1|-1|-1|1|-1|-1
29	200027208	5	1|-1|-1|-1|-1|1|-1|-1
29	200027208	5	0|-1|-1|-1|-1|1|-1|-1
30	200219820	5	1|-1|-1|-1|-1|1|-1|-1
30	200219820	5	0|-1|-1|-1|-1|1|-1|-1
30	200243430	5	1|-1|-1|-1|-1|1|-1|-1
30	200243430	5	0|-1|-1|-1|-1|1|-1|-1
30	200070300	5	1|-1|-1|-1|-1|1|-1|-1
30	200070300	5	0|-1|-1|-1|-1|1|-1|-1
30	200216999	5	1|-1|-1|-1|-1|1|-1|-1
30	200216999	5	0|-1|-1|-1|-1|1|-1|-1
30	200232918	5	1|-1|-1|-1|-1|1|-1|-1
30	200232918	5	0|-1|-1|-1|-1|1|-1|-1
31	200055170	5	1|-1|-1|-1|-1|1|-1|-1
31	200055170	5	0|-1|-1|-1|-1|1|-1|-1
31	200034499	1	1|-1|-1|-1|-1|1|-1|-1
31	200034499	1	0|-1|-1|-1|-1|1|-1|-1
31	200029619	5	1|-1|-1|-1|-1|1|-1|-1
31	200029619	5	0|-1|-1|-1|-1|1|-1|-1
31	200209398	5	1|-1|-1|-1|-1|1|-1|-1
31	200209398	5	0|-1|-1|-1|-1|1|-1|-1
31	200066241	5	1|-1|-1|-1|-1|1|-1|-1
31	200066241	5	0|-1|-1|-1|-1|1|-1|-1
32	200080822	5	1|-1|-1|-1|-1|1|-1|-1
32	200080822	5	0|-1|-1|-1|-1|1|-1|-1
32	200068955	5	0|-1|-1|-1|-1|1|-1|-1
32	200089204	5	1|-1|-1|-1|-1|1|-1|-1
32	200089204	5	0|-1|-1|-1|-1|1|-1|-1
33	200191804	5	1|-1|-1|-1|-1|1|-1|-1
33	200191804	5	0|-1|-1|-1|-1|1|-1|-1
33	200419300	5	1|-1|-1|-1|-1|1|-1|-1
33	200419300	5	0|-1|-1|-1|-1|1|-1|-1
33	200203919	5	1|-1|-1|-1|-1|1|-1|-1
33	200203919	5	0|-1|-1|-1|-1|1|-1|-1
33	200117565	5	1|-1|-1|-1|-1|1|-1|-1
33	200117565	5	0|-1|-1|-1|-1|1|-1|-1
33	200222519	5	1|-1|-1|-1|-1|1|-1|-1
33	200222519	5	0|-1|-1|-1|-1|1|-1|-1
34	200086753	5	0|-1|-1|-1|-1|1|-1|-1
34	200087782	5	0|-1|-1|-1|-1|1|-1|-1
34	200152441	5	1|-1|-1|-1|-1|1|-1|-1
34	200152441	5	0|-1|-1|-1|-1|1|-1|-1
34	200145256	5	1|-1|-1|-1|-1|1|-1|-1
34	200145256	5	0|-1|-1|-1|-1|1|-1|-1
34	200125618	5	1|-1|-1|-1|-1|1|-1|-1
34	200125618	5	0|-1|-1|-1|-1|1|-1|-1
34	200024768	5	1|-1|-1|-1|-1|1|-1|-1
34	200024768	5	0|-1|-1|-1|-1|1|-1|-1
35	200022782	5	1|-1|-1|-1|-1|1|-1|-1
35	200022782	5	0|-1|-1|-1|-1|1|-1|-1
35	200111734	5	1|-1|-1|-1|-1|1|-1|-1
35	200111734	5	0|-1|-1|-1|-1|1|-1|-1
35	200027208	5	0|-1|-1|-1|-1|1|-1|-1
36	200054257	5	1|-1|-1|-1|-1|1|-1|-1
36	200054257	5	0|-1|-1|-1|-1|1|-1|-1
36	200022782	5	0|-1|-1|-1|-1|1|-1|-1
36	200082102	5	1|-1|-1|-1|-1|1|-1|-1
36	200034382	5	1|-1|-1|-1|-1|1|-1|-1
36	200034382	5	0|-1|-1|-1|-1|1|-1|-1
36	200025745	5	1|-1|-1|-1|-1|1|-1|-1
36	200025745	5	0|-1|-1|-1|-1|1|-1|-1
36	200031371	5	1|-1|-1|-1|-1|1|-1|-1
36	200031371	5	0|-1|-1|-1|-1|1|-1|-1
36	200037336	5	1|-1|-1|-1|-1|1|-1|-1
36	200037336	5	0|-1|-1|-1|-1|1|-1|-1
37	200027208	5	1|-1|-1|-1|-1|1|-1|-1
37	200089207	5	1|-1|-1|-1|-1|1|-1|-1
37	200089204	5	1|-1|-1|-1|-1|1|-1|-1
37	200089204	5	0|-1|-1|-1|-1|1|-1|-1
37	200032607	5	1|-1|-1|-1|-1|1|-1|-1
37	200032607	5	0|-1|-1|-1|-1|1|-1|-1
38	200052284	5	1|-1|-1|-1|-1|1|-1|-1
38	200052284	5	0|-1|-1|-1|-1|1|-1|-1
38	200000749	5	1|-1|-1|-1|-1|1|-1|-1
38	200000749	5	0|-1|-1|-1|-1|1|-1|-1
38	200215974	5	1|-1|-1|-1|-1|1|-1|-1
38	200215974	5	0|-1|-1|-1|-1|1|-1|-1
38	200053950	5	1|-1|-1|-1|-1|1|-1|-1
38	200053950	5	0|-1|-1|-1|-1|1|-1|-1
39	200186785	5	1|-1|-1|-1|-1|1|-1|-1
39	200186785	5	0|-1|-1|-1|-1|1|-1|-1
39	200133448	5	0|-1|-1|-1|-1|1|-1|-1
39	200017254	5	1|-1|-1|-1|-1|1|-1|-1
39	200017254	5	0|-1|-1|-1|-1|1|-1|-1
40	200008794	5	1|-1|-1|-1|-1|1|-1|-1
40	200008794	5	0|-1|-1|-1|-1|1|-1|-1
40	200067256	5	1|-1|-1|-1|-1|1|-1|-1
40	200067256	5	0|-1|-1|-1|-1|1|-1|-1
40	200031128	5	1|-1|-1|-1|-1|1|-1|-1
40	200031128	5	0|-1|-1|-1|-1|1|-1|-1
41	200017126	5	1|-1|-1|-1|-1|1|-1|-1
41	200017126	5	0|-1|-1|-1|-1|1|-1|-1
41	200059635	5	1|-1|-1|-1|-1|1|-1|-1
41	200059635	5	0|-1|-1|-1|-1|1|-1|-1
41	200023480	5	1|-1|-1|-1|-1|1|-1|-1
41	200023480	5	0|-1|-1|-1|-1|1|-1|-1
41	200020155	5	1|-1|-1|-1|-1|1|-1|-1
41	200020155	5	0|-1|-1|-1|-1|1|-1|-1
41	200069173	5	0|-1|-1|-1|-1|1|-1|-1
42	200080675	5	1|-1|-1|-1|-1|1|-1|-1
42	200080675	5	0|-1|-1|-1|-1|1|-1|-1
42	200039087	5	1|-1|-1|-1|-1|1|-1|-1
42	200039087	5	0|-1|-1|-1|-1|1|-1|-1
42	200107749	5	1|-1|-1|-1|-1|1|-1|-1
42	200107749	5	0|-1|-1|-1|-1|1|-1|-1
43	200063689	5	1|-1|-1|-1|-1|1|-1|-1
43	200063689	5	0|-1|-1|-1|-1|1|-1|-1
43	200117317	5	1|-1|-1|-1|-1|1|-1|-1
43	200117317	5	0|-1|-1|-1|-1|1|-1|-1
43	200025621	5	1|-1|-1|-1|-1|1|-1|-1
43	200025621	5	0|-1|-1|-1|-1|1|-1|-1
43	200121490	5	0|-1|-1|-1|-1|1|-1|-1
43	200056103	5	1|-1|-1|-1|-1|1|-1|-1
43	200056103	5	0|-1|-1|-1|-1|1|-1|-1
43	200112691	5	1|-1|-1|-1|-1|1|-1|-1
43	200112691	5	0|-1|-1|-1|-1|1|-1|-1
43	200012849	5	1|-1|-1|-1|-1|1|-1|-1
43	200012849	5	0|-1|-1|-1|-1|1|-1|-1
43	200078814	5	1|-1|-1|-1|-1|1|-1|-1
43	200078814	5	0|-1|-1|-1|-1|1|-1|-1
43	200018308	5	1|-1|-1|-1|-1|1|-1|-1
43	200018308	5	0|-1|-1|-1|-1|1|-1|-1
44	200173856	5	1|-1|-1|-1|-1|1|-1|-1
44	200173856	5	0|-1|-1|-1|-1|1|-1|-1
44	200185342	5	1|-1|-1|-1|-1|1|-1|-1
44	200185342	5	0|-1|-1|-1|-1|1|-1|-1
44	200069173	5	0|-1|-1|-1|-1|1|-1|-1
44	200004779	5	1|-1|-1|-1|-1|1|-1|-1
44	200004779	5	0|-1|-1|-1|-1|1|-1|-1
44	200020048	5	1|-1|-1|-1|-1|1|-1|-1
44	200020048	5	0|-1|-1|-1|-1|1|-1|-1
45	200264190	5	1|-1|-1|-1|-1|1|-1|-1
45	200264190	5	0|-1|-1|-1|-1|1|-1|-1
45	200077397	5	0|-1|-1|-1|-1|1|-1|-1
45	200109880	5	1|-1|-1|-1|-1|1|-1|-1
45	200109880	5	0|-1|-1|-1|-1|1|-1|-1
46	200032844	5	1|-1|-1|-1|-1|1|-1|-1
46	200032844	5	0|-1|-1|-1|-1|1|-1|-1
46	200135350	5	1|-1|-1|-1|-1|1|-1|-1
46	200135350	5	0|-1|-1|-1|-1|1|-1|-1
46	200212395	5	1|-1|-1|-1|-1|1|-1|-1
46	200212395	5	0|-1|-1|-1|-1|1|-1|-1
47	200082102	5	0|-1|-1|-1|-1|1|-1|-1
47	200025745	5	0|-1|-1|-1|-1|1|-1|-1
47	200029598	5	0|-1|-1|-1|-1|1|-1|-1
48	200116195	5	1|-1|-1|-1|-1|1|-1|-1
48	200116195	5	0|-1|-1|-1|-1|1|-1|-1
48	200107997	5	1|-1|-1|-1|-1|1|-1|-1
48	200107997	5	0|-1|-1|-1|-1|1|-1|-1
48	200041992	5	1|-1|-1|-1|-1|1|-1|-1
48	200041992	5	0|-1|-1|-1|-1|1|-1|-1
48	200083475	5	1|-1|-1|-1|-1|1|-1|-1
48	200083475	5	0|-1|-1|-1|-1|1|-1|-1
49	200198742	5	1|-1|-1|-1|-1|1|-1|-1
49	200198742	5	0|-1|-1|-1|-1|1|-1|-1
49	200340996	5	1|-1|-1|-1|-1|1|-1|-1
49	200340996	5	0|-1|-1|-1|-1|1|-1|-1
49	200118145	5	1|-1|-1|-1|-1|1|-1|-1
49	200118145	5	0|-1|-1|-1|-1|1|-1|-1
49	200278655	5	1|-1|-1|-1|-1|1|-1|-1
49	200278655	5	0|-1|-1|-1|-1|1|-1|-1
49	200128094	5	1|-1|-1|-1|-1|1|-1|-1
49	200128094	5	0|-1|-1|-1|-1|1|-1|-1
49	200088486	5	1|-1|-1|-1|-1|1|-1|-1
49	200088486	5	0|-1|-1|-1|-1|1|-1|-1
50	200087782	5	1|-1|-1|-1|-1|1|-1|-1
50	200087782	5	0|-1|-1|-1|-1|1|-1|-1
50	200083561	5	1|-1|-1|-1|-1|1|-1|-1
50	200083561	5	0|-1|-1|-1|-1|1|-1|-1
50	200069240	5	1|-1|-1|-1|-1|1|-1|-1
50	200069240	5	0|-1|-1|-1|-1|1|-1|-1
50	200029679	5	1|-1|-1|-1|-1|1|-1|-1
50	200029679	5	0|-1|-1|-1|-1|1|-1|-1
50	200025757	5	1|-1|-1|-1|-1|1|-1|-1
50	200025757	5	0|-1|-1|-1|-1|1|-1|-1
51	200128959	5	1|-1|-1|-1|-1|1|-1|-1
51	200128959	5	0|-1|-1|-1|-1|1|-1|-1
51	200144350	5	1|-1|-1|-1|-1|1|-1|-1
51	200144350	5	0|-1|-1|-1|-1|1|-1|-1
51	200314308	5	1|-1|-1|-1|-1|1|-1|-1
51	200314308	5	0|-1|-1|-1|-1|1|-1|-1
51	200106667	5	1|-1|-1|-1|-1|1|-1|-1
51	200106667	5	0|-1|-1|-1|-1|1|-1|-1
51	200357953	5	1|-1|-1|-1|-1|1|-1|-1
51	200357953	5	0|-1|-1|-1|-1|1|-1|-1
52	200016015	5	1|-1|-1|-1|-1|1|-1|-1
52	200016015	5	0|-1|-1|-1|-1|1|-1|-1
52	200028091	5	1|-1|-1|-1|-1|1|-1|-1
52	200028091	5	0|-1|-1|-1|-1|1|-1|-1
52	200058428	5	1|-1|-1|-1|-1|1|-1|-1
52	200058428	5	0|-1|-1|-1|-1|1|-1|-1
52	200055796	5	1|-1|-1|-1|-1|1|-1|-1
52	200055796	5	0|-1|-1|-1|-1|1|-1|-1
52	200054257	5	1|-1|-1|-1|-1|1|-1|-1
52	200054257	5	0|-1|-1|-1|-1|1|-1|-1
52	200029598	5	1|-1|-1|-1|-1|1|-1|-1
52	200029598	5	0|-1|-1|-1|-1|1|-1|-1
52	200043509	5	1|-1|-1|-1|-1|1|-1|-1
52	200043509	5	0|-1|-1|-1|-1|1|-1|-1
52	200087782	5	1|-1|-1|-1|-1|1|-1|-1
52	200087782	5	0|-1|-1|-1|-1|1|-1|-1
53	200091661	5	1|-1|-1|-1|-1|1|-1|-1
53	200091661	5	0|-1|-1|-1|-1|1|-1|-1
53	200134987	5	1|-1|-1|-1|-1|1|-1|-1
53	200134987	5	0|-1|-1|-1|-1|1|-1|-1
53	200121930	5	1|-1|-1|-1|-1|1|-1|-1
53	200121930	5	0|-1|-1|-1|-1|1|-1|-1
53	200134872	5	1|-1|-1|-1|-1|1|-1|-1
53	200134872	5	0|-1|-1|-1|-1|1|-1|-1
53	200113234	5	1|-1|-1|-1|-1|1|-1|-1
53	200113234	5	0|-1|-1|-1|-1|1|-1|-1
53	200135053	5	1|-1|-1|-1|-1|1|-1|-1
53	200135053	5	0|-1|-1|-1|-1|1|-1|-1
53	200120344	5	1|-1|-1|-1|-1|1|-1|-1
53	200120344	5	0|-1|-1|-1|-1|1|-1|-1
53	200135390	5	1|-1|-1|-1|-1|1|-1|-1
53	200135390	5	0|-1|-1|-1|-1|1|-1|-1
53	200168992	5	1|-1|-1|-1|-1|1|-1|-1
53	200168992	5	0|-1|-1|-1|-1|1|-1|-1
53	200195843	5	1|-1|-1|-1|-1|1|-1|-1
53	200195843	5	0|-1|-1|-1|-1|1|-1|-1
53	200206892	5	1|-1|-1|-1|-1|1|-1|-1
53	200206892	5	0|-1|-1|-1|-1|1|-1|-1
53	200170186	5	1|-1|-1|-1|-1|1|-1|-1
53	200170186	5	0|-1|-1|-1|-1|1|-1|-1
